OSU 80 Ton Compressor Load Stand
J Singleton
Measured on:
Wednesday, December 19, 2018
3:22:33 PM
45/100
1
Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
54.973730,65.166761,139.017809,142.517209,62.702039,57.743869,59.314793,12.810072,135.539273,0.893112,65.144879,55.554934,141.324366,137.537256,139.007585,136.454223,78.003288,135.883971,0.001860,-1.911711,32.000000,-237.196655,136.600357,0.260129,13.480229,0.661485,266315.626905,0.914132,19.952107,20.573095,2.527835,68.714266,69.809175,88.229376,100.000000,36.913029,81.580000,35.937777,21.010000,15.315088
54.972229,65.166591,139.014118,142.516227,62.692644,57.744074,59.337355,12.809219,135.535972,0.893125,65.143315,55.557096,141.321671,137.532182,139.005570,136.451767,78.001421,135.878528,0.001854,-1.910523,32.000000,-237.197636,136.594851,0.260432,13.478094,0.661697,266317.165208,0.914616,19.951207,20.573543,2.528980,68.707290,69.808134,88.233692,100.000000,36.913001,81.580000,35.930544,21.010000,15.315340
54.975348,65.166459,138.989318,142.514995,62.757356,57.744134,59.287148,12.809152,135.535653,0.841433,65.142846,55.557948,141.319663,137.528023,139.004226,136.449556,78.000590,135.877904,0.001862,-1.910486,32.000000,-237.197581,136.604776,0.240961,13.472438,0.661907,266317.206261,0.913792,19.951010,20.572127,2.528804,68.701775,69.807427,88.238310,100.000000,36.907528,81.580000,35.920955,21.010000,15.315559
54.975973,65.166096,138.933114,142.512652,62.781376,57.743945,59.291659,12.807411,135.538084,0.451254,65.141702,55.556316,141.317409,137.521170,139.003161,136.445558,77.999336,135.876556,0.001880,-1.911669,32.000000,-237.199282,136.635948,0.119481,13.475474,0.662022,266320.580308,0.913475,19.952280,20.571359,2.528806,68.697352,69.807179,88.244019,100.000000,36.876289,81.580000,35.908856,21.010000,15.315781
54.977635,65.165920,138.947951,142.510533,62.806169,57.743969,59.349505,12.807858,135.537059,0.431626,65.141666,55.559194,141.315390,137.519640,139.002185,136.445210,77.999231,135.875064,0.001888,-1.911680,32.000000,-237.198853,136.634106,0.117366,13.476179,0.662127,266320.611457,0.914192,19.949154,20.571888,2.528212,68.694215,69.806684,88.247765,100.000000,36.863536,81.580000,35.901018,21.010000,15.315999
54.980471,65.165683,138.924398,142.508129,62.789000,57.743612,59.310623,12.808211,135.524938,0.861764,65.140894,55.563309,141.312789,137.510548,139.000492,136.445067,77.997257,135.868548,0.001887,-1.911689,32.000000,-237.198506,136.577190,0.257082,13.473405,0.661673,266320.520416,0.914107,19.948192,20.572490,2.527161,68.689949,69.806327,88.250727,100.000000,36.857225,81.580000,35.887169,21.010000,15.316235
54.981627,65.165862,138.888288,142.505633,62.802259,57.743631,59.273291,12.806409,135.521514,0.891197,65.140194,55.569468,141.310982,137.508794,138.998587,136.435791,77.995371,135.864247,0.001897,-1.912919,32.000000,-237.200406,136.570692,0.260923,13.478864,0.661685,266319.971422,0.913185,19.946421,20.571873,2.527354,68.685626,69.805962,88.252497,100.000000,36.855509,81.580000,35.876920,21.010000,15.316469
54.985405,65.166530,138.872720,142.502187,62.856443,57.743557,59.255384,12.806317,135.517768,0.891279,65.140239,55.576101,141.308730,137.506112,138.996560,136.428686,77.993817,135.860385,0.001913,-1.912955,32.000000,-237.200469,136.565551,0.260899,13.477248,0.661661,266319.341360,0.913725,19.943463,20.570694,2.526795,68.679855,69.805346,88.253450,100.000000,36.826991,81.580000,35.862469,21.010000,15.316854
54.988347,65.166959,138.857070,142.499150,62.832392,57.743533,59.324402,12.805878,135.513567,0.891236,65.140586,55.581203,141.306594,137.504143,138.995356,136.425390,77.992266,135.857648,0.001918,-1.912961,32.000000,-237.201016,136.559749,0.260854,13.478642,0.661188,266321.283521,0.914280,19.942531,20.570498,2.526085,68.675245,69.805273,88.253880,100.000000,36.831333,81.580000,35.850782,21.010000,15.317148
54.994614,65.167333,138.882695,142.494895,62.862113,57.743586,59.335756,12.806808,135.511241,0.891227,65.140072,55.589505,141.303568,137.501514,138.992678,136.422464,77.989414,135.858066,0.001888,-1.909939,32.000000,-237.200119,136.555837,0.260862,13.479184,0.661131,266321.930113,0.914488,19.939574,20.570183,2.525629,68.667210,69.804328,88.253027,100.000000,36.836567,81.580000,35.831910,21.010000,15.317484
